foruser,bname,categories,businessid,username,yelping since,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,latitude,longitude,text
qZFluhXr_eiFYlzUaGB2bw,Arizona Cold Air,Home Services#Heating & Air Conditioning/HVAC,5JZER3cOJqDLzw_vGpsODg,Roger,1.41741E+12,0,0,0,1,0,5,5,0,33.4103413,-111.8522824,"Arizona Cold Air installed two new heat pumps a week ago that replace my old 17 year old units. I watched each step of the process. Four men arrived as scheduled and their teamwork resulted in two new heat pumps properly installed in less than three hours. From my initial call to the completion, I was really impressed. Arizona Cold Air was the lowest cost of four estimates and I recommend them without condition."
qZFluhXr_eiFYlzUaGB2bw,Desert Botanical Garden,Arts & Entertainment#Music Venues#Parks#Nightlife#Active Life#Botanical Gardens,qMkIbQFrROSnPaQ7at85-w,Andrew,1.40687E+12,1,0,2,31,1,4,3.77,0,33.4620773,-111.9450978,"I didn't spend much time in Phoenix, but the Desert Botanical Garden is one place I had the time to visit. I went with a Groupon, which was very clutch and turned a slightly high-ish price into a very good deal for what it is. The Chihuli glass exhibits are truly stunning, and the garden is full of cool-looking cacti and other desert plants. I was fortunate enough to visit in mid-April when all the cacti were in bloom and that was really pretty to see as well, with all the flowers everywhere. We also got to see a roadrunner which was EPIC! Got a great photo of it before it scurried off too!It is VERY hot and there is some shade in various spots but not much. However, they did plant water fountains EVERYWHERE which was very essential. We refilled our water bottles probably at least a dozen times in the roughly 2 hours we spent in the garden. There are maps and stuff, but even for someone who is very very directionally sound, the garden layout was mildly confusing to me. At times, I was confused about whether I had missed a portion of the garden or if I was doubling back the way I came, or going down a dead end. The garden could benefit from some better/clearer signage. All-in-all this was a really good experience and I'm glad we went. I'd probably go back if I were ever there in Winter, or late evening when the weather is cooler."
qZFluhXr_eiFYlzUaGB2bw,Lenny's Burger Shop,Burgers#American (Traditional)#Hot Dogs#Restaurants,reMYkuDhLk4raAviOFtvOQ,Mike,1.19121E+12,0,0,0,1132,23,4,3.53,14,33.6095285,-112.1342354,"We had are choice between this Lennys or the one off of 59th. We chose this one because we get a $1 off each combo. Later in the day we just happened to drive by the one on 59th and wished we went there instead.We walked up and there was a big cloud coming out the , i thought it was a water mister but it was the smoke coming from the grill. It was crazy, we walked in and you couldnt see 2 feet in front of you.We all order burgers of course and some fries. There was no complaints and we would go back.My aunt came with us and she use to live a few miles from here, years ago and she said she use to come here every once in awhile. Im guessing 20+ years.They have a small room to eat in next door."
qZFluhXr_eiFYlzUaGB2bw,Rocco's NY Pizzeria,Pizza#Restaurants,3gxFy26l-1_s30Itk0OAYA,Brian,1.20184E+12,0,0,0,197,15,4,3.63,3,36.16122701,-115.3329908,"Great location across from Red Rock Casino, if you happen to stay there. It's back behind the Chevron on Charleston. As everyone else has mentioned, the folks who work there are SUPER friendly. The pies are a great homage to the NY masterpieces. We scored a slice of pepperoni/sausage and one of Sicilian (the latter was a bit burnt on the crust bottom) :( The meat-topped pie was thin, cheesy, chewy, tasty. The Sicilian pie was nice - cheesy and crusty and perfectly sauced. We also picked up a small order of the garlic knots. Real doughy goodness with plenty of garlic sensibility. The accompanying marinara made them extra tasty. Wasn't so much a fan of seeing them served swimming in a greasy bath. Still very tasty.We also scored some cannoli. These amazing pastries are VERY recommended. Smooth cream with chocolate chips and a crispy crust and pounded with a powdered sugar storm. Whoa.I liked this place. Check it out if you want to get away from the casino and get some fresh air. It's a nice break from the smokey haze indoors."
qZFluhXr_eiFYlzUaGB2bw,Sharper Vision Eyecare,Shopping#Optometrists#Health & Medical#Eyewear & Opticians,IfMdrEVrLQ6wKjg8JfxBdw,Nicole,1.33584E+12,0,0,0,11,0,5,3.55,0,33.4366879,-111.696106,"I don't know what this persons problem is but Sharper Vision Eyecare is NOT what he is saying it is. The entire staff is perfectly friendly, the doctors are even better, they have an amazing selection of glasses, the wait time is good for an office setting, and they definitely DON'T push you on upselling. Yes, they do ask if you're interested in different eye tests and they list the price but once you say no, that's the end of it. My family and I have been going there for 8 years or so and we have never once been disappointed with anything. They always have taken great care of us and we've never had a problem with insurance. If I could give them 100 stars, I would."
qZFluhXr_eiFYlzUaGB2bw,Galaxy Theatres Green Valley,Arts & Entertainment#Cinema,vlnfFdzwJwXcc9Tbsg23-A,B,1.37533E+12,1,1,2,49,101,5,3.8,10,36.07190762,-115.0765574,Love this place. So comfy. And they serve alcohol... Beer and wine but watch out its $10.... Guess you pay for convience... Lol worth trying. Once you go here you won't wana go regular theaters
qZFluhXr_eiFYlzUaGB2bw,Cornish Pasty Company,Pubs#Bars#Nightlife#British#Restaurants,WNy1uzcmm_UHmTyR--o5IA,Kristen,1.31744E+12,2,2,2,88,31,4,3.77,4,33.422728,-111.951494,"If you haven't been to the Cornish Pasty (pronounced past-tee), you have not really seen the heart of Tempe. It's a little place, not really good for groups or kiddos, but when you enter you truly fee the atmosphere shift, and guess what? Now you're part of the cool crowd. The food is so good! I love their mushy peas for a starter (although half of the time they are out) and then the Pilgrim to seal the deal. It's like a Thanksgiving party in your mouth any time of the year! All of their food is great, and this place is always busy it seems. Don't come on a Friday or Saturday night unless you like being in small spaces with a million loud drunks. Mid-afternoon is the best. The servers are usually pleasant, but some have a better-than-you hipster attitude. But hey, if you haven't been here yet, you're missing out on Tempe's best kept secret!"
qZFluhXr_eiFYlzUaGB2bw,Oyster Bar,Nightlife#Seafood#Bars#Restaurants,HyfFenprdpIA4rmKu6DW3g,Angeline,1.21756E+12,2,1,1,377,218,5,3.77,61,36.14290352,-115.1746185,"Oh my heavens! This place is such an amazing little gem in Las Vegas! A ways off the strip in the Palace Station Casino, you'll find this little seafood joint. I highly recommend that you try everything off their menu. I was a little too tipsy to remember the whole meal but from the start my friends and I ordered:-pan roast ( thick & creamy filled with combination of seafood and a scoop of rice)-Jambalaya (nice hint of spice and filled with mussels)- Gumbo (can't go wrong with this dish either)-Oyster shots (2 tequila & 1 vodka shooter)-Dozen raw oysters Every dish that we had was delicious! The serving size was enough to feed two people per dish but you'll want to order your own and like most asians, make it family style to share! Prices are not too steep but well worth it for the amount you get. Don't leave vegas til you've tried this joint!"
qZFluhXr_eiFYlzUaGB2bw,Sheraton Phoenix Downtown Hotel,Hotels & Travel#Event Planning & Services#Hotels,FgyBmc-XS_ViFAf8Wy25yA,Sharon,1.25178E+12,0,0,0,67,0,4,3.51,0,33.4526933,-112.0701129,"This hotel gets a 5 for some things and a 1 for a couple things, so they average out to about a 4.Fitness Center is a 5!  They have probably the best fitness center I've used in a hotel in years.  The cardio machines and the weight machines were all quality and in working order.   There was a good variety.  The center was clean.  You can jog on the treadmill and watch everyone out at the pool so you don't feel closed in.The High Speed Internet was a 5 in quality, however it costs $14.95 a night.The beds are at least a 4 - very comfy with lots of pillows.Temp control in the room is a 5 and the fan is quiet.Front desk staff...mixed.  I had a great check in experience and about a 2 rating experience for a follow up visit when I had a couple things that didn't work in the room.The wall safe - ZERO!  Didn't work and no one came to fix it after I reported it.Iron - 3...Didn't work, got it replaced.Convention rooms were a 5.Cleaning staff were very friendly and efficient.Elevators were a 2.  Slow to arrive but fast once you get on.Neighborhood is a 2.  BORING unless you are into Hooters or hanging out at the St.  Mary's Basillica Catholic church across the street.  Other than that, you'll have to travel a long ways to entertain yourself."
beXVbUApKqAOfbvSeWW0Jg,Wash Wizard Auto Spa,Car Wash#Automotive,YvZBcO7DyrL_0OZVQ1kZpw,John,1.37801E+12,0,0,0,14,1,5,4.31,0,33.4215356,-111.9075222,"The cafe is no longer open, but that's not what I come here for. Customer service is great, they take the time to inform you of how things are done here, and it's a relatively quick process. It's sort of a hybrid hand/automated wash, but it works well even with their soapless green water setup."
beXVbUApKqAOfbvSeWW0Jg,Aloha Orthodontics,Health & Medical#Dentists#Orthodontists,6Yp7yXNcAJMb3f4iHaycWA,Andrew,1.4016E+12,0,0,0,7,0,5,5,0,36.278868,-115.2061906,It's very nice here. There's very nice people. Everything is just nice about this place. They offer braces clear braces and Invisalign. Everything you need to have a nice smile. It's great for the young and old. It's not a children's place but it's not an adult place. Anyone is welcome here. Everyone is friendly and there to help you. I highly recommend this place to anyone who is interested in nice people and want straight teeth.
beXVbUApKqAOfbvSeWW0Jg,Pamela's P & G Diner,Diners#Restaurants,2K-XaFjaHUR8Dp6QAihITg,Sheila,1.36738E+12,1,0,1,76,5,4,3.88,0,40.4520296,-79.9835649,"All I can say is YUM.As many other reviewers have said, get the hotcakes. Or pancakes. Or whatever they're called. They're a cross between a crepe and a pancake with a little dash of heaven thrown in. You can get them in different flavors, I believe, but they're just as good plain. If it's your first time in, that's probably what you should get, if you're having trouble deciding. Round out the meal with some bacon, eggs and coffee and you're good to go.The second time I went in, I tried the corned beef hash and eggs. Man are they good! They give you a generous portion and you'd better bring an empty stomach because you'll need room to put it all away. Folks, this is diner food at its finest. Why go to Denny's when you can eat locally?The decor inside is kitschy and old school. Lots of black and white photos, memorabilia and tchotchkes of a bygone era line the walls and give you something to look at and talk about while your stomach growls in anticipation.Just be warned, weekends are crazy, busy and crowded, and parking is at a premium. Also, they don't take plastic, so bring the green. Stake your place in line while another person from your group goes and gets a ""snack"" from Peace, Love and Donuts.  It's worth the wait."
